date,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,temperature,humidity,wind_speed,traffic_level,traffic_numeric,location,month,alert,decision
2020-12-13 07:00:00,974.66,3.21,20.39,127.32,38.62,118.17,130.18,6.84,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Kalkaji,12,Normal,Normal
2020-12-13 08:00:00,781.06,2.01,14.05,137.33,27.42,82.75,91.11,6.02,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Patel Nagar,12,Normal,Normal
2020-12-13 09:00:00,707.63,1.73,13.54,135.9,25.27,65.49,72.78,6.14,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Connaught Place,12,Normal,Normal
2020-12-13 10:00:00,854.49,2.71,23.99,115.87,31.47,62.31,72.43,9.5,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Anand Vihar,12,Normal,Normal
2020-12-13 11:00:00,1148.22,3.21,43.18,86.55,37.67,69.71,85.24,14.19,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Dwarka,12,Normal,Normal
2020-12-13 12:00:00,1428.6,0.85,64.43,52.21,39.1,75.07,94.85,18.24,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Rohini,12,Normal,Normal
2020-12-13 13:00:00,1708.98,0.09,77.46,29.33,41.49,86.47,112.26,23.31,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Saket,12,Normal,Normal
2020-12-13 14:00:00,1922.61,0.26,77.46,21.28,42.44,101.84,135.04,28.63,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Karol Bagh,12,Normal,Normal
2020-12-13 15:00:00,1949.31,0.24,69.92,20.92,40.05,109.84,147.18,32.17,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Lajpat Nagar,12,Normal,Normal
2020-12-13 16:00:00,1895.9,0.18,63.06,22.17,36.72,110.87,148.16,32.93,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Chandni Chowk,12,Normal,Normal
2020-12-13 17:00:00,1842.5,0.18,58.95,21.82,33.85,109.05,145.35,32.93,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Pitampura,12,Normal,Normal
2020-12-13 18:00:00,1628.88,0.14,54.15,22.89,27.9,94.89,126.47,29.13,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Vasant Kunj,12,Normal,Normal
2020-12-13 19:00:00,1295.09,0.06,45.24,27.54,21.46,74.34,97.5,24.07,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Mayur Vihar,12,Normal,Normal
2020-12-13 20:00:00,1161.58,0.04,41.13,29.68,22.65,70.29,89.92,21.53,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Janakpuri,12,Normal,Normal
2020-12-13 21:00:00,1108.17,0.02,37.7,32.9,24.08,72.54,90.74,16.72,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Rajouri Garden,12,Normal,Normal
2020-12-13 22:00:00,1081.47,0.02,35.3,35.41,23.84,76.91,94.61,11.53,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Okhla,12,Normal,Normal
2020-12-13 23:00:00,1108.17,0.02,34.96,35.76,24.08,84.22,102.11,8.23,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Narela,12,Normal,Normal
2020-12-14 00:00:00,1201.63,0.05,38.73,31.83,26.23,96.17,115.41,6.97,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Punjabi Bagh,12,Normal,Normal
2020-12-14 01:00:00,1522.06,0.59,51.41,20.56,32.9,120.02,145.05,8.99,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Hauz Khas,12,Normal,Normal
2020-12-14 02:00:00,2136.23,6.54,71.29,4.29,44.82,159.74,197.08,13.81,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Shahdara,12,Normal,Normal
2020-12-14 03:00:00,2563.48,19.89,76.08,6.53,54.84,183.21,227.06,16.47,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Kalkaji,12,Normal,Normal
2020-12-14 04:00:00,2563.48,25.26,71.29,26.46,64.85,187.9,230.81,18.75,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Patel Nagar,12,Normal,Normal
2020-12-14 05:00:00,2429.96,21.46,66.49,52.21,75.34,192.74,234.71,22.55,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Connaught Place,12,Normal,Normal
2020-12-14 06:00:00,2109.53,14.98,60.32,84.4,81.06,187.22,226.4,21.79,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Anand Vihar,12,Normal,Normal
2020-12-14 07:00:00,1174.93,5.92,32.9,123.02,57.22,110.76,131.73,10.77,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Dwarka,12,Normal,Normal
2020-12-14 08:00:00,974.66,4.36,27.08,133.04,50.55,93.41,110.27,9.25,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Rohini,12,Normal,Normal
2020-12-14 09:00:00,934.6,3.91,28.1,135.9,51.98,89.45,105.62,9.88,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Saket,12,Normal,Normal
2020-12-14 10:00:00,2056.12,13.41,70.6,82.97,61.99,140.85,175.62,23.05,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Karol Bagh,12,Normal,Normal
2020-12-14 11:00:00,3952.03,44.26,123.38,22.53,72.48,232.6,299.0,39.01,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Lajpat Nagar,12,Normal,Normal
2020-12-14 12:00:00,5714.42,105.5,139.83,1.4,81.06,312.35,406.68,53.2,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Chandni Chowk,12,Normal,Normal
2020-12-14 13:00:00,7583.62,166.3,142.57,0.0,99.18,415.68,542.61,74.98,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Pitampura,12,Normal,Normal
2020-12-14 14:00:00,8972.17,194.91,134.35,0.0,110.63,527.98,694.04,93.22,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Vasant Kunj,12,Normal,Normal
2020-12-14 15:00:00,9613.04,196.7,119.27,0.0,105.86,609.86,803.88,87.14,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Mayur Vihar,12,Normal,Normal
2020-12-14 16:00:00,9719.85,189.54,104.19,0.0,93.46,661.01,864.34,67.89,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Janakpuri,12,Normal,Normal
2020-12-14 17:00:00,9399.41,175.24,91.85,0.0,80.11,667.59,867.18,50.66,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Rajouri Garden,12,Normal,Normal
2020-12-14 18:00:00,8010.86,144.84,81.57,0.0,58.17,575.03,744.8,30.91,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Okhla,12,Normal,Normal
2020-12-14 19:00:00,5874.63,102.82,71.97,0.0,37.19,424.35,549.4,15.83,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Narela,12,Normal,Normal
2020-12-14 20:00:00,4539.49,72.42,65.8,0.0,32.9,340.22,434.51,13.43,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Punjabi Bagh,12,Normal,Normal
2020-12-14 21:00:00,3898.62,55.43,61.01,0.0,33.38,303.05,381.5,13.68,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Hauz Khas,12,Normal,Normal
2020-12-14 22:00:00,3578.19,46.94,56.89,0.0,35.76,289.03,360.01,14.82,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Shahdara,12,Normal,Normal
2020-12-14 23:00:00,3524.78,46.49,52.78,0.0,39.1,292.11,361.22,16.72,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Kalkaji,12,Normal,Normal
2020-12-15 00:00:00,3738.4,54.99,49.35,0.0,45.78,313.3,384.26,20.77,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Patel Nagar,12,Normal,Normal
2020-12-15 01:00:00,4699.71,84.04,48.67,0.0,60.08,383.92,469.77,30.91,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Connaught Place,12,Normal,Normal
2020-12-15 02:00:00,7049.56,157.36,52.78,0.0,73.43,544.78,669.72,38.51,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Anand Vihar,12,Normal,Normal
2020-12-15 03:00:00,9292.6,239.61,61.01,0.41,72.48,668.9,823.63,32.93,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Dwarka,12,Normal,Normal
2020-12-15 04:00:00,4219.06,67.06,89.11,12.52,80.11,321.79,389.94,22.55,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Rohini,12,Normal,Normal
2020-12-15 05:00:00,3578.19,42.02,91.85,36.12,92.51,288.97,354.36,28.12,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Saket,12,Normal,Normal
2020-12-15 06:00:00,2937.32,27.05,87.05,66.52,103.0,262.05,324.68,28.12,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Karol Bagh,12,Normal,Normal
2020-12-15 07:00:00,1535.42,12.41,56.21,101.57,99.18,146.47,179.9,15.07,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Lajpat Nagar,12,Normal,Normal
2020-12-15 08:00:00,1201.63,9.28,47.3,110.15,91.55,116.36,142.16,12.03,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Chandni Chowk,12,Normal,Normal
2020-12-15 09:00:00,1148.22,8.05,47.98,113.01,93.46,112.76,137.19,12.16,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Pitampura,12,Normal,Normal
2020-12-15 10:00:00,1815.8,12.85,74.03,80.82,93.46,146.81,182.18,20.52,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Vasant Kunj,12,Normal,Normal
2020-12-15 11:00:00,3097.53,27.27,117.9,30.4,88.69,210.28,265.66,31.67,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Mayur Vihar,12,Normal,Normal
2020-12-15 12:00:00,4325.87,59.01,141.2,2.35,80.11,262.31,334.43,40.03,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Janakpuri,12,Normal,Normal
2020-12-15 13:00:00,5180.36,84.04,139.83,0.0,75.34,307.66,393.75,49.65,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Rajouri Garden,12,Normal,Normal
2020-12-15 14:00:00,5126.95,67.95,127.49,0.0,68.67,322.29,413.96,54.21,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Okhla,12,Normal,Normal
2020-12-15 15:00:00,4325.87,33.98,116.53,0.04,58.65,295.72,379.94,49.65,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Narela,12,Normal,Normal
2020-12-15 16:00:00,3524.78,9.72,106.93,1.3,50.55,260.28,331.45,43.57,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Punjabi Bagh,12,Normal,Normal
2020-12-15 17:00:00,3124.24,2.99,97.33,6.26,46.25,241.55,307.11,37.49,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Hauz Khas,12,Normal,Normal
2020-12-15 18:00:00,2536.77,0.51,80.2,18.24,37.19,198.28,251.69,25.84,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Shahdara,12,Normal,Normal
2020-12-15 19:00:00,1895.9,0.03,61.69,34.69,28.37,153.12,190.66,14.69,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Kalkaji,12,Normal,Normal
2020-12-15 20:00:00,1642.23,0.01,51.41,42.56,25.75,140.89,170.25,9.75,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Patel Nagar,12,Normal,Normal
2020-12-15 21:00:00,1548.77,0.0,45.24,45.06,24.8,140.66,166.52,7.28,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Connaught Place,12,Normal,Normal
2020-12-15 22:00:00,1482.01,0.0,41.13,45.78,24.08,141.06,165.28,6.14,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Anand Vihar,12,Normal,Normal
2020-12-15 23:00:00,1441.96,0.01,39.07,44.7,24.32,141.55,164.16,5.7,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Dwarka,12,Normal,Normal
2020-12-16 00:00:00,1468.66,0.02,41.13,39.34,25.99,144.65,166.84,5.89,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Rohini,12,Normal,Normal
2020-12-16 01:00:00,1682.28,0.31,52.78,26.82,31.47,157.94,183.95,8.11,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Saket,12,Normal,Normal
2020-12-16 02:00:00,2243.04,5.09,72.66,6.71,42.44,189.49,226.83,12.54,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Karol Bagh,12,Normal,Normal
2020-12-16 03:00:00,2590.18,19.67,75.4,5.9,51.5,203.98,248.07,14.95,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Lajpat Nagar,12,Normal,Normal
2020-12-16 04:00:00,2590.18,28.61,67.86,21.28,61.99,202.4,247.64,16.97,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Chandni Chowk,12,Normal,Normal
2020-12-16 05:00:00,2483.37,27.49,64.43,38.98,73.43,202.18,248.53,21.28,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Pitampura,12,Normal,Normal
2020-12-16 06:00:00,2162.93,20.56,61.69,62.94,82.02,189.85,232.24,21.79,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Vasant Kunj,12,Normal,Normal
2020-12-16 07:00:00,1401.9,11.06,45.24,92.98,75.34,126.96,154.35,13.68,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Mayur Vihar,12,Normal,Normal
2020-12-16 08:00:00,1081.47,7.1,35.64,108.72,61.99,103.79,124.98,10.89,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Janakpuri,12,Normal,Normal
2020-12-16 09:00:00,974.66,4.86,31.19,121.59,53.88,100.1,118.96,10.64,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Rajouri Garden,12,Normal,Normal
2020-12-16 10:00:00,1295.09,5.81,44.55,105.86,51.5,118.46,142.42,15.58,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Okhla,12,Normal,Normal
2020-12-16 11:00:00,1976.01,7.71,76.08,62.94,53.88,152.13,186.52,23.05,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Narela,12,Normal,Normal
2020-12-16 12:00:00,2590.18,8.94,111.04,12.52,53.88,175.19,218.38,29.13,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Punjabi Bagh,12,Normal,Normal
2020-12-16 13:00:00,3044.13,23.25,108.3,0.08,55.31,194.67,246.19,36.48,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Hauz Khas,12,Normal,Normal
2020-12-16 14:00:00,2964.02,18.11,97.33,0.31,53.41,197.15,252.35,40.53,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Shahdara,12,Normal,Normal
2020-12-16 15:00:00,2429.96,4.25,84.31,6.8,47.21,172.78,222.84,39.01,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Kalkaji,12,Normal,Normal
2020-12-16 16:00:00,1949.31,0.18,64.43,24.68,41.96,145.09,186.81,35.47,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Patel Nagar,12,Normal,Normal
2020-12-16 17:00:00,1762.39,0.04,55.52,33.98,38.15,133.44,171.0,33.44,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Connaught Place,12,Normal,Normal
2020-12-16 18:00:00,1455.31,0.01,47.3,42.92,31.47,115.05,144.88,27.87,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Anand Vihar,12,Normal,Normal
2020-12-16 19:00:00,1121.52,0.0,36.33,55.79,25.51,94.84,114.71,20.27,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Dwarka,12,Normal,Normal
2020-12-16 20:00:00,1001.36,0.0,28.79,65.8,24.08,90.22,105.46,16.47,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Rohini,12,Normal,Normal
2020-12-16 21:00:00,961.3,0.0,25.02,73.67,24.08,91.38,104.84,13.93,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Saket,12,Normal,Normal
2020-12-16 22:00:00,974.66,0.0,23.31,77.96,24.08,95.27,107.96,11.91,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Karol Bagh,12,Normal,Normal
2020-12-16 23:00:00,1001.36,0.0,23.31,79.39,24.8,101.54,113.87,10.13,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Lajpat Nagar,12,Normal,Normal
2020-12-17 00:00:00,1041.41,0.0,25.02,77.25,26.7,108.59,121.28,8.87,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Chandni Chowk,12,Normal,Normal
2020-12-17 01:00:00,1174.93,0.0,31.87,70.1,30.99,118.49,133.97,9.5,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Pitampura,12,Normal,Normal
2020-12-17 02:00:00,1468.66,0.01,46.61,55.08,37.67,133.47,155.49,12.29,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Vasant Kunj,12,Normal,Normal
2020-12-17 03:00:00,1642.23,1.98,55.52,49.35,43.39,140.4,166.4,13.55,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Mayur Vihar,12,Normal,Normal
2020-12-17 04:00:00,1562.12,6.93,45.93,63.66,49.11,136.77,162.53,14.06,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Janakpuri,12,Normal,Normal
2020-12-17 05:00:00,1468.66,8.61,38.73,77.96,55.31,135.03,160.09,15.45,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Rajouri Garden,12,Normal,Normal
2020-12-17 06:00:00,1281.74,7.49,33.24,95.84,55.79,123.93,145.68,14.31,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Okhla,12,Normal,Normal
2020-12-17 07:00:00,907.9,4.19,21.59,118.73,39.58,84.44,98.38,9.25,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Narela,12,Normal,Normal
2020-12-17 08:00:00,787.74,3.19,18.51,128.75,34.33,73.93,85.12,7.98,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Punjabi Bagh,12,Normal,Normal
2020-12-17 09:00:00,787.74,2.71,19.02,134.47,35.29,77.77,88.65,8.23,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Hauz Khas,12,Normal,Normal
2020-12-17 10:00:00,1014.71,3.38,30.16,123.02,41.01,91.46,105.57,11.53,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Shahdara,12,Normal,Normal
2020-12-17 11:00:00,1415.25,3.69,53.47,94.41,48.16,111.6,131.87,16.47,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Kalkaji,12,Normal,Normal
2020-12-17 12:00:00,1762.39,0.94,80.88,55.79,50.07,122.77,147.92,21.03,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Patel Nagar,12,Normal,Normal
2020-12-17 13:00:00,2082.82,0.09,94.59,32.19,52.45,135.93,166.66,26.09,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Connaught Place,12,Normal,Normal
2020-12-17 14:00:00,2189.64,0.09,89.11,30.76,52.45,147.88,184.67,31.16,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Anand Vihar,12,Normal,Normal
2020-12-17 15:00:00,2109.53,0.03,76.08,36.48,48.64,151.07,190.19,33.44,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Dwarka,12,Normal,Normal
2020-12-17 16:00:00,1976.01,0.01,66.49,40.77,44.82,149.03,186.77,34.45,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Rohini,12,Normal,Normal
2020-12-17 17:00:00,1895.9,0.01,61.69,40.77,41.96,145.97,182.77,33.95,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Saket,12,Normal,Normal
2020-12-17 18:00:00,1655.58,0.01,55.52,41.49,35.29,130.15,160.88,30.15,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Karol Bagh,12,Normal,Normal
2020-12-17 19:00:00,1321.79,0.01,46.61,45.06,28.37,107.23,129.1,24.83,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Lajpat Nagar,12,Normal,Normal
2020-12-17 20:00:00,1161.58,0.0,40.1,47.21,26.46,99.25,116.91,23.31,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Chandni Chowk,12,Normal,Normal
2020-12-17 21:00:00,1121.52,0.0,36.67,47.92,26.94,99.53,115.54,23.05,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Pitampura,12,Normal,Normal
2020-12-17 22:00:00,1108.17,0.0,34.62,50.07,28.13,101.33,116.37,23.05,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Vasant Kunj,12,Normal,Normal
2020-12-17 23:00:00,1094.82,0.0,33.24,51.5,30.04,102.85,117.26,22.8,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Mayur Vihar,12,Normal,Normal
2020-12-18 00:00:00,1108.17,0.0,33.93,51.5,32.42,103.43,117.81,22.8,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Janakpuri,12,Normal,Normal
2020-12-18 01:00:00,1241.68,0.02,40.44,47.21,37.19,109.99,126.8,24.83,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Rajouri Garden,12,Normal,Normal
2020-12-18 02:00:00,1562.12,0.17,56.21,33.26,42.92,128.0,151.1,29.64,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Okhla,12,Normal,Normal
2020-12-18 03:00:00,1789.09,4.08,63.75,26.82,46.25,138.85,165.69,29.89,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Narela,12,Normal,Normal
2020-12-18 04:00:00,1815.8,12.74,54.15,40.05,50.07,140.8,168.84,28.37,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Punjabi Bagh,12,Normal,Normal
2020-12-18 05:00:00,1735.69,14.31,46.61,55.79,55.79,140.59,169.1,27.61,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Hauz Khas,12,Normal,Normal
2020-12-18 06:00:00,1535.42,11.4,40.78,76.53,60.08,132.82,158.31,24.57,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Shahdara,12,Normal,Normal
2020-12-18 07:00:00,988.01,5.36,26.05,113.01,49.59,92.47,107.55,14.69,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Kalkaji,12,Normal,Normal
2020-12-18 08:00:00,881.2,4.08,22.96,125.89,46.25,85.68,98.4,12.54,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Patel Nagar,12,Normal,Normal
2020-12-18 09:00:00,867.84,3.52,23.99,131.61,46.73,84.09,96.32,12.41,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Connaught Place,12,Normal,Normal
2020-12-18 10:00:00,1174.93,4.92,38.73,113.01,49.59,96.66,113.42,15.96,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Anand Vihar,12,Normal,Normal
2020-12-18 11:00:00,1708.98,6.54,69.23,71.53,53.41,120.86,145.99,21.53,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Dwarka,12,Normal,Normal
2020-12-18 12:00:00,2216.34,5.36,105.56,18.95,52.93,134.68,165.62,26.35,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Rohini,12,Normal,Normal
2020-12-18 13:00:00,2590.18,16.09,111.04,0.42,53.41,150.94,188.39,32.17,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Saket,12,Normal,Normal
2020-12-18 14:00:00,2643.59,13.97,102.82,0.59,52.93,161.72,204.29,36.48,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Karol Bagh,12,Normal,Normal
2020-12-18 15:00:00,2376.56,4.58,90.48,4.92,48.64,158.07,200.17,37.49,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Lajpat Nagar,12,Normal,Normal
2020-12-18 16:00:00,2136.23,0.8,78.14,14.13,44.82,151.07,191.3,36.48,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Chandni Chowk,12,Normal,Normal
2020-12-18 17:00:00,2082.82,0.42,72.66,18.06,42.44,151.66,191.88,36.48,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Pitampura,12,Normal,Normal
2020-12-18 18:00:00,1895.9,0.27,67.17,20.74,36.24,139.22,174.79,32.42,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Vasant Kunj,12,Normal,Normal
2020-12-18 19:00:00,1535.42,0.08,56.21,27.54,27.9,116.92,143.64,26.35,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Mayur Vihar,12,Normal,Normal
2020-12-18 20:00:00,1281.74,0.01,43.87,36.12,22.17,106.7,127.13,23.31,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Janakpuri,12,Normal,Normal
2020-12-18 21:00:00,1174.93,0.01,37.36,40.77,20.74,108.0,125.4,21.53,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Rajouri Garden,12,Normal,Normal
2020-12-18 22:00:00,1148.22,0.0,33.59,45.06,20.74,114.56,130.55,19.25,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Okhla,12,Normal,Normal
2020-12-18 23:00:00,1148.22,0.0,31.87,47.92,20.98,121.01,136.05,16.47,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Narela,12,Normal,Normal
2020-12-19 00:00:00,1174.93,0.0,32.56,47.21,22.17,126.52,141.55,14.44,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Punjabi Bagh,12,Normal,Normal
2020-12-19 01:00:00,1308.44,0.03,38.73,40.41,25.75,136.62,154.44,14.82,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Hauz Khas,12,Normal,Normal
2020-12-19 02:00:00,1615.52,0.34,54.15,25.39,31.95,153.23,177.36,17.99,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Shahdara,12,Normal,Normal
2020-12-19 03:00:00,1789.09,4.86,59.63,19.31,35.29,155.51,182.73,19.51,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Kalkaji,12,Normal,Normal
2020-12-19 04:00:00,1708.98,12.85,47.98,34.33,37.67,144.33,170.92,20.52,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Patel Nagar,12,Normal,Normal
2020-12-19 05:00:00,1602.17,13.52,40.78,50.78,41.96,136.21,162.13,21.53,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Connaught Place,12,Normal,Normal
2020-12-19 06:00:00,1441.96,10.06,35.64,75.1,46.73,130.22,153.82,19.51,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Anand Vihar,12,Normal,Normal
2020-12-19 07:00:00,974.66,4.08,21.94,120.16,44.82,98.24,112.31,11.02,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Dwarka,12,Normal,Normal
2020-12-19 08:00:00,834.47,2.82,17.99,135.9,41.49,89.47,100.7,8.87,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Rohini,12,Normal,Normal
2020-12-19 09:00:00,807.76,2.38,18.34,143.05,41.49,88.52,99.26,9.12,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Saket,12,Normal,Normal
2020-12-19 10:00:00,1001.36,3.02,28.45,130.18,43.87,100.08,114.19,12.03,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Karol Bagh,12,Normal,Normal
